filename,label,hands,preprocess,confidence,quality_score,status,reasons
L (70).png,L,1,3x,0.9031422734260559,85,ACCEPT,border_supheli
L (71).png,L,0,,0,0,REJECT,el_bulunamadi
L (72).png,L,0,,0,0,REJECT,el_bulunamadi
L (73).png,L,0,,0,0,REJECT,el_bulunamadi
L (74).png,L,0,,0,0,REJECT,el_bulunamadi
L (75).png,L,0,,0,0,REJECT,el_bulunamadi
L (77).png,L,0,,0,0,REJECT,el_bulunamadi
L (78).png,L,0,,0,0,REJECT,el_bulunamadi
L (79).png,L,1,2x,0.9962759613990784,100,ACCEPT,
L (8).png,L,0,,0,0,REJECT,el_bulunamadi
L (80).png,L,1,3x,0.9784207344055176,100,ACCEPT,
L (81).png,L,0,,0,0,REJECT,el_bulunamadi
L (82).png,L,0,,0,0,REJECT,el_bulunamadi
L (83).png,L,0,,0,0,REJECT,el_bulunamadi
L (84).png,L,1,original,0.9806498885154724,65,REVIEW,cok_fazla_border
L (85).png,L,1,2x_clahe,0.9990242719650269,100,ACCEPT,
L (86).png,L,1,original,0.9997150301933289,100,ACCEPT,
L (87).png,L,1,original,0.9974870085716248,100,ACCEPT,
L (88).png,L,1,3x,0.9909663200378418,100,ACCEPT,
L (89).png,L,1,3x,0.9997212886810303,100,ACCEPT,
L (9).png,L,1,3x,0.9949578642845154,85,ACCEPT,border_supheli
L (90).png,L,1,3x,0.999710202217102,100,ACCEPT,
L (91).png,L,0,,0,0,REJECT,el_bulunamadi
L (92).png,L,0,,0,0,REJECT,el_bulunamadi
L (93).png,L,0,,0,0,REJECT,el_bulunamadi
L (94).png,L,0,,0,0,REJECT,el_bulunamadi
L (95).png,L,0,,0,0,REJECT,el_bulunamadi
L (96).png,L,1,2x_clahe,0.9994828701019287,100,ACCEPT,
L (97).png,L,1,3x,0.9999034404754639,100,ACCEPT,
L (98).png,L,1,original,0.9999133944511414,100,ACCEPT,
L (99).png,L,1,2x_clahe,0.6742440462112427,20,REJECT,landmark_yigilmis|dusuk_spread
M (1).png,M,0,,0,0,REJECT,el_bulunamadi
M (10).png,M,0,,0,0,REJECT,el_bulunamadi
M (100).png,M,1,2x,0.9949424862861633,100,ACCEPT,
M (101).png,M,1,original,0.9971792697906494,100,ACCEPT,
M (102).png,M,1,2x,0.9970908761024475,100,ACCEPT,
M (103).png,M,1,original,0.9968335032463074,100,ACCEPT,
M (104).png,M,1,3x,0.9960879683494568,100,ACCEPT,
M (105).png,M,1,2x_clahe,0.996584951877594,100,ACCEPT,
M (11).png,M,2,original,0.9976453185081482,100,ACCEPT,
M (12).png,M,1,original,0.9954705834388733,100,ACCEPT,
M (13).png,M,1,3x,0.9966709017753601,100,ACCEPT,
M (14).png,M,1,original,0.9972003102302551,100,ACCEPT,
M (15).png,M,1,2x,0.9975341558456421,100,ACCEPT,
M (16).png,M,2,original,0.9964579641819,100,ACCEPT,
M (17).png,M,1,original,0.9943253397941589,100,ACCEPT,
M (18).png,M,1,original,0.9855145215988159,100,ACCEPT,
M (19).png,M,0,,0,0,REJECT,el_bulunamadi
M (2).png,M,0,,0,0,REJECT,el_bulunamadi
M (20).png,M,0,,0,0,REJECT,el_bulunamadi
M (21).png,M,0,,0,0,REJECT,el_bulunamadi
M (22).png,M,0,,0,0,REJECT,el_bulunamadi
M (23).png,M,0,,0,0,REJECT,el_bulunamadi
M (24).png,M,1,original,0.7608394622802734,85,ACCEPT,border_supheli
M (25).png,M,1,original,0.9248775839805603,65,REVIEW,cok_fazla_border
M (26).png,M,1,2x,0.9937930107116699,85,ACCEPT,border_supheli
M (27).png,M,0,,0,0,REJECT,el_bulunamadi
M (28).png,M,0,,0,0,REJECT,el_bulunamadi
M (29).png,M,1,original,0.997783362865448,100,ACCEPT,
M (3).png,M,0,,0,0,REJECT,el_bulunamadi
M (30).png,M,1,3x,0.9607899785041809,100,ACCEPT,
M (31).png,M,1,original,0.5860555171966553,100,ACCEPT,
M (32).png,M,1,2x,0.9680107831954956,85,ACCEPT,border_supheli
M (33).png,M,1,2x,0.984297513961792,100,ACCEPT,
M (34).png,M,1,original,0.9861115217208862,100,ACCEPT,
M (35).png,M,1,original,0.8936575651168823,100,ACCEPT,
M (36).png,M,1,2x,0.7912689447402954,85,ACCEPT,border_supheli
M (37).png,M,1,2x,0.9657689332962036,100,ACCEPT,
M (38).png,M,0,,0,0,REJECT,el_bulunamadi
M (39).png,M,1,2x,0.9897923469543457,100,ACCEPT,
M (4).png,M,0,,0,0,REJECT,el_bulunamadi
M (40).png,M,1,original,0.9167764186859131,100,ACCEPT,
M (41).png,M,1,original,0.9696926474571228,100,ACCEPT,
M (42).png,M,2,original,0.9868986904621124,100,ACCEPT,
M (43).png,M,1,original,0.9655094742774963,100,ACCEPT,
M (44).png,M,1,original,0.9393265247344971,100,ACCEPT,
M (45).png,M,2,original,0.8631742000579834,100,ACCEPT,
M (46).png,M,1,original,0.9815815091133118,100,ACCEPT,
M (47).png,M,0,,0,0,REJECT,el_bulunamadi
M (48).png,M,1,original,0.9782668948173523,100,ACCEPT,
M (49).png,M,0,,0,0,REJECT,el_bulunamadi
M (5).png,M,0,,0,0,REJECT,el_bulunamadi
M (50).png,M,1,2x,0.9945597052574158,100,ACCEPT,
M (51).png,M,0,,0,0,REJECT,el_bulunamadi
M (52).png,M,0,,0,0,REJECT,el_bulunamadi
M (53).png,M,0,,0,0,REJECT,el_bulunamadi
M (54).png,M,0,,0,0,REJECT,el_bulunamadi
M (55).png,M,1,original,0.9042044281959534,100,ACCEPT,
M (56).png,M,0,,0,0,REJECT,el_bulunamadi
M (57).png,M,1,2x,0.9808321595191956,100,ACCEPT,
M (58).png,M,0,,0,0,REJECT,el_bulunamadi
M (59).png,M,0,,0,0,REJECT,el_bulunamadi
M (6).png,M,0,,0,0,REJECT,el_bulunamadi
M (61).png,M,0,,0,0,REJECT,el_bulunamadi
M (62).png,M,0,,0,0,REJECT,el_bulunamadi
M (63).png,M,0,,0,0,REJECT,el_bulunamadi
M (64).png,M,0,,0,0,REJECT,el_bulunamadi
M (65).png,M,0,,0,0,REJECT,el_bulunamadi
M (66).png,M,0,,0,0,REJECT,el_bulunamadi
M (67).png,M,0,,0,0,REJECT,el_bulunamadi
M (68).png,M,0,,0,0,REJECT,el_bulunamadi
M (69).png,M,0,,0,0,REJECT,el_bulunamadi
M (7).png,M,0,,0,0,REJECT,el_bulunamadi
M (70).png,M,0,,0,0,REJECT,el_bulunamadi
M (71).png,M,0,,0,0,REJECT,el_bulunamadi
M (72).png,M,0,,0,0,REJECT,el_bulunamadi
M (73).png,M,0,,0,0,REJECT,el_bulunamadi
M (74).png,M,0,,0,0,REJECT,el_bulunamadi
M (75).png,M,1,2x_clahe,0.9679663777351379,45,REJECT,landmark_alani_kucuk|dusuk_spread
M (77).png,M,0,,0,0,REJECT,el_bulunamadi
M (78).png,M,0,,0,0,REJECT,el_bulunamadi
M (79).png,M,0,,0,0,REJECT,el_bulunamadi
M (8).png,M,0,,0,0,REJECT,el_bulunamadi
M (80).png,M,0,,0,0,REJECT,el_bulunamadi
M (81).png,M,0,,0,0,REJECT,el_bulunamadi
M (82).png,M,0,,0,0,REJECT,el_bulunamadi
M (83).png,M,0,,0,0,REJECT,el_bulunamadi
M (84).png,M,0,,0,0,REJECT,el_bulunamadi
M (85).png,M,0,,0,0,REJECT,el_bulunamadi
M (86).png,M,0,,0,0,REJECT,el_bulunamadi
M (87).png,M,0,,0,0,REJECT,el_bulunamadi
M (88).png,M,0,,0,0,REJECT,el_bulunamadi
M (89).png,M,0,,0,0,REJECT,el_bulunamadi
M (9).png,M,0,,0,0,REJECT,el_bulunamadi
M (90).png,M,0,,0,0,REJECT,el_bulunamadi
M (91).png,M,1,2x,0.9969517588615417,100,ACCEPT,
M (92).png,M,1,2x,0.9947779774665833,100,ACCEPT,
M (93).png,M,1,2x,0.9943808317184448,100,ACCEPT,
M (94).png,M,1,original,0.9945488572120667,100,ACCEPT,
M (95).png,M,1,original,0.9910752773284912,100,ACCEPT,
M (96).png,M,0,,0,0,REJECT,el_bulunamadi
M (97).png,M,1,3x,0.9975965619087219,100,ACCEPT,
M (98).png,M,1,3x,0.997963011264801,100,ACCEPT,
M (99).png,M,1,2x_clahe,0.9975130558013916,100,ACCEPT,
N (1).png,N,0,,0,0,REJECT,el_bulunamadi
N (10).png,N,1,original,0.8611438274383545,100,ACCEPT,
N (100).png,N,2,original,0.8949944972991943,45,REJECT,landmark_alani_kucuk|dusuk_spread
N (101).png,N,0,,0,0,REJECT,el_bulunamadi
N (102).png,N,1,original,0.6971631646156311,45,REJECT,landmark_alani_kucuk|dusuk_spread
N (103).png,N,0,,0,0,REJECT,el_bulunamadi
N (104).png,N,1,original,0.9875112175941467,20,REJECT,landmark_yigilmis|dusuk_spread
N (105).png,N,1,3x,0.76451575756073,65,REVIEW,landmark_alani_kucuk|spread_supheli
N (11).png,N,1,2x_clahe_sharp,0.8516054749488831,100,ACCEPT,
N (12).png,N,0,,0,0,REJECT,el_bulunamadi
N (13).png,N,0,,0,0,REJECT,el_bulunamadi
N (14).png,N,0,,0,0,REJECT,el_bulunamadi
N (15).png,N,0,,0,0,REJECT,el_bulunamadi
N (16).png,N,0,,0,0,REJECT,el_bulunamadi
N (17).png,N,0,,0,0,REJECT,el_bulunamadi
N (18).png,N,1,2x,0.9136126041412354,85,ACCEPT,border_supheli
N (19).png,N,0,,0,0,REJECT,el_bulunamadi
N (2).png,N,0,,0,0,REJECT,el_bulunamadi
N (20).png,N,0,,0,0,REJECT,el_bulunamadi
N (21).png,N,1,3x,0.6824711561203003,65,REVIEW,cok_fazla_border
N (22).png,N,1,2x,0.9962297677993774,100,ACCEPT,
N (23).png,N,1,3x,0.7805453538894653,100,ACCEPT,
N (24).png,N,1,original,0.747734546661377,100,ACCEPT,
N (25).png,N,0,,0,0,REJECT,el_bulunamadi
N (26).png,N,0,,0,0,REJECT,el_bulunamadi
N (27).png,N,1,3x,0.8246464133262634,100,ACCEPT,
N (28).png,N,1,original,0.9728700518608093,85,ACCEPT,border_supheli
N (29).png,N,1,original,0.9422382712364197,100,ACCEPT,
N (3).png,N,0,,0,0,REJECT,el_bulunamadi
N (30).png,N,1,2x,0.8735449314117432,65,REVIEW,cok_fazla_border
N (31).png,N,0,,0,0,REJECT,el_bulunamadi
N (32).png,N,0,,0,0,REJECT,el_bulunamadi
N (33).png,N,0,,0,0,REJECT,el_bulunamadi
N (34).png,N,0,,0,0,REJECT,el_bulunamadi
N (35).png,N,0,,0,0,REJECT,el_bulunamadi
N (36).png,N,0,,0,0,REJECT,el_bulunamadi
N (37).png,N,0,,0,0,REJECT,el_bulunamadi
N (38).png,N,0,,0,0,REJECT,el_bulunamadi
N (39).png,N,0,,0,0,REJECT,el_bulunamadi
N (4).png,N,0,,0,0,REJECT,el_bulunamadi
N (40).png,N,1,2x,0.9925518035888672,100,ACCEPT,
N (41).png,N,1,original,0.8851549625396729,70,REVIEW,palm_cok_kucuk
N (42).png,N,1,original,0.9413600564002991,100,ACCEPT,
N (43).png,N,1,3x,0.7698976397514343,15,REJECT,landmark_alani_kucuk|dusuk_spread|palm_cok_kucuk
N (44).png,N,0,,0,0,REJECT,el_bulunamadi
N (45).png,N,1,2x_clahe,0.886257529258728,70,REVIEW,spread_supheli|border_supheli
N (46).png,N,0,,0,0,REJECT,el_bulunamadi
N (47).png,N,0,,0,0,REJECT,el_bulunamadi
N (48).png,N,0,,0,0,REJECT,el_bulunamadi
N (49).png,N,1,2x_clahe,0.8599173426628113,65,REVIEW,cok_fazla_border
N (5).png,N,0,,0,0,REJECT,el_bulunamadi
N (50).png,N,0,,0,0,REJECT,el_bulunamadi
N (51).png,N,1,3x,0.969337522983551,85,ACCEPT,border_supheli
N (52).png,N,1,2x_clahe,0.8981677293777466,85,ACCEPT,border_supheli
N (53).png,N,0,,0,0,REJECT,el_bulunamadi
N (54).png,N,1,original,0.8992857336997986,85,ACCEPT,border_supheli
N (55).png,N,0,,0,0,REJECT,el_bulunamadi
N (56).png,N,0,,0,0,REJECT,el_bulunamadi
N (57).png,N,1,2x,0.8453490734100342,100,ACCEPT,
N (58).png,N,1,original,0.9224275350570679,100,ACCEPT,
N (59).png,N,0,,0,0,REJECT,el_bulunamadi
N (6).png,N,0,,0,0,REJECT,el_bulunamadi
N (60).png,N,1,original,0.8980373740196228,100,ACCEPT,
N (61).png,N,0,,0,0,REJECT,el_bulunamadi
N (62).png,N,0,,0,0,REJECT,el_bulunamadi
N (63).png,N,0,,0,0,REJECT,el_bulunamadi
N (64).png,N,0,,0,0,REJECT,el_bulunamadi
N (65).png,N,0,,0,0,REJECT,el_bulunamadi
N (66).png,N,0,,0,0,REJECT,el_bulunamadi
N (67).png,N,0,,0,0,REJECT,el_bulunamadi
N (68).png,N,0,,0,0,REJECT,el_bulunamadi
N (69).png,N,0,,0,0,REJECT,el_bulunamadi
N (7).png,N,0,,0,0,REJECT,el_bulunamadi
N (70).png,N,0,,0,0,REJECT,el_bulunamadi
N (71).png,N,0,,0,0,REJECT,el_bulunamadi
N (72).png,N,0,,0,0,REJECT,el_bulunamadi
N (73).png,N,0,,0,0,REJECT,el_bulunamadi
N (74).png,N,0,,0,0,REJECT,el_bulunamadi
N (75).png,N,0,,0,0,REJECT,el_bulunamadi
N (77).png,N,1,2x_clahe,0.9796465039253235,100,ACCEPT,
N (78).png,N,1,original,0.928330659866333,45,REJECT,landmark_alani_kucuk|dusuk_spread
N (79).png,N,1,2x_clahe,0.992380678653717,100,ACCEPT,
N (8).png,N,0,,0,0,REJECT,el_bulunamadi
N (80).png,N,0,,0,0,REJECT,el_bulunamadi
N (81).png,N,0,,0,0,REJECT,el_bulunamadi
N (82).png,N,1,2x_clahe_sharp,0.8498737812042236,100,ACCEPT,
N (83).png,N,0,,0,0,REJECT,el_bulunamadi
N (84).png,N,1,2x_clahe,0.972293496131897,100,ACCEPT,
N (85).png,N,0,,0,0,REJECT,el_bulunamadi
N (86).png,N,0,,0,0,REJECT,el_bulunamadi
N (87).png,N,1,2x_clahe,0.9935452342033386,100,ACCEPT,
N (88).png,N,1,2x_clahe,0.9848823547363281,100,ACCEPT,
N (89).png,N,1,2x_clahe_sharp,0.6866902709007263,100,ACCEPT,
N (9).png,N,0,,0,0,REJECT,el_bulunamadi
N (90).png,N,0,,0,0,REJECT,el_bulunamadi
N (91).png,N,1,3x,0.5220322608947754,45,REJECT,landmark_alani_kucuk|dusuk_spread
N (92).png,N,2,original,0.9028140008449554,45,REJECT,landmark_alani_kucuk|dusuk_spread|landmark_alani_kucuk|spread_supheli
N (93).png,N,1,3x,0.9069864749908447,65,REVIEW,landmark_alani_kucuk|spread_supheli
N (94).png,N,1,2x,0.736829400062561,65,REVIEW,dusuk_spread
N (95).png,N,1,2x,0.754219651222229,65,REVIEW,landmark_alani_kucuk|spread_supheli
N (96).png,N,1,3x,0.5795183181762695,45,REJECT,landmark_alani_kucuk|dusuk_spread
N (97).png,N,1,original,0.5747159123420715,45,REJECT,landmark_alani_kucuk|dusuk_spread
N (98).png,N,1,2x_clahe,0.5943797826766968,45,REJECT,landmark_alani_kucuk|dusuk_spread
N (99).png,N,1,2x,0.9502661228179932,85,ACCEPT,border_supheli
O (1).png,O,0,,0,0,REJECT,el_bulunamadi
O (10).png,O,1,2x_clahe,0.9690335988998413,100,ACCEPT,
O (100).png,O,1,2x,0.9986397624015808,100,ACCEPT,
O (101).png,O,1,3x,0.9919154644012451,100,ACCEPT,
O (102).png,O,2,original,0.9187869429588318,100,ACCEPT,
O (103).png,O,1,3x,0.9948310852050781,100,ACCEPT,
O (104).png,O,2,original,0.9415348172187805,100,ACCEPT,
O (105).png,O,2,original,0.8659362196922302,100,ACCEPT,
O (11).png,O,2,original,0.9644755721092224,85,ACCEPT,spread_supheli
O (12).png,O,0,,0,0,REJECT,el_bulunamadi
O (13).png,O,0,,0,0,REJECT,el_bulunamadi
O (14).png,O,0,,0,0,REJECT,el_bulunamadi
O (15).png,O,0,,0,0,REJECT,el_bulunamadi
O (16).png,O,1,original,0.9829283952713013,100,ACCEPT,
O (17).png,O,1,original,0.9518464207649231,100,ACCEPT,
O (18).png,O,0,,0,0,REJECT,el_bulunamadi
O (19).png,O,0,,0,0,REJECT,el_bulunamadi
O (2).png,O,0,,0,0,REJECT,el_bulunamadi
O (20).png,O,1,3x,0.9977079629898071,100,ACCEPT,
O (21).png,O,1,2x_clahe,0.6626521348953247,100,ACCEPT,
O (22).png,O,1,2x_clahe_sharp,0.9971810579299927,85,ACCEPT,spread_supheli
O (23).png,O,1,2x,0.9893635511398315,100,ACCEPT,
O (24).png,O,0,,0,0,REJECT,el_bulunamadi
O (25).png,O,1,original,0.9834344387054443,100,ACCEPT,
O (26).png,O,1,2x,0.9400604367256165,100,ACCEPT,
O (27).png,O,1,3x,0.9931403398513794,100,ACCEPT,
O (28).png,O,2,2x_clahe,0.8367769420146942,85,ACCEPT,spread_supheli
O (29).png,O,1,2x_clahe,0.9932973980903625,100,ACCEPT,
O (3).png,O,0,,0,0,REJECT,el_bulunamadi
O (30).png,O,2,2x_clahe,0.9091370105743408,100,ACCEPT,
O (31).png,O,0,,0,0,REJECT,el_bulunamadi
O (32).png,O,1,original,0.9980119466781616,100,ACCEPT,
O (33).png,O,1,original,0.9951890707015991,100,ACCEPT,
O (34).png,O,0,,0,0,REJECT,el_bulunamadi
O (35).png,O,1,original,0.9980397820472717,100,ACCEPT,
O (36).png,O,1,2x,0.9984245896339417,100,ACCEPT,
O (37).png,O,1,2x_clahe,0.9962203502655029,100,ACCEPT,
O (38).png,O,1,2x_clahe,0.9890508055686951,100,ACCEPT,
O (39).png,O,1,2x,0.9934657216072083,100,ACCEPT,
O (4).png,O,1,2x,0.9982290863990784,100,ACCEPT,
O (40).png,O,1,2x_clahe,0.9860162734985352,100,ACCEPT,
O (41).png,O,1,2x,0.982991099357605,100,ACCEPT,
O (42).png,O,1,original,0.9941490292549133,100,ACCEPT,
O (43).png,O,1,2x_clahe,0.99859619140625,100,ACCEPT,
O (44).png,O,0,,0,0,REJECT,el_bulunamadi
O (45).png,O,1,original,0.9916708469390869,100,ACCEPT,
O (46).png,O,1,2x_clahe,0.9972612857818604,100,ACCEPT,
O (47).png,O,1,original,0.9990134239196777,100,ACCEPT,
O (48).png,O,1,original,0.9982556700706482,100,ACCEPT,
O (49).png,O,1,original,0.8007705211639404,100,ACCEPT,
O (5).png,O,1,original,0.9978256821632385,100,ACCEPT,
O (50).png,O,2,2x_clahe_sharp,0.9727900624275208,100,ACCEPT,
O (51).png,O,1,original,0.9992055892944336,100,ACCEPT,
O (52).png,O,1,original,0.9975650906562805,100,ACCEPT,
O (53).png,O,1,original,0.9784619212150574,100,ACCEPT,
O (54).png,O,1,original,0.9980971813201904,100,ACCEPT,
O (55).png,O,2,2x,0.8596410751342773,100,ACCEPT,
O (56).png,O,1,original,0.8424878716468811,100,ACCEPT,
O (57).png,O,1,3x,0.9956629276275635,100,ACCEPT,
O (58).png,O,2,2x,0.8561558723449707,100,ACCEPT,
O (59).png,O,2,original,0.9760036766529083,100,ACCEPT,
O (6).png,O,0,,0,0,REJECT,el_bulunamadi
O (60).png,O,2,original,0.9175144731998444,100,ACCEPT,
O (61).png,O,1,3x,0.9946444630622864,85,ACCEPT,spread_supheli
O (62).png,O,0,,0,0,REJECT,el_bulunamadi
O (63).png,O,0,,0,0,REJECT,el_bulunamadi
O (64).png,O,0,,0,0,REJECT,el_bulunamadi
O (65).png,O,1,2x,0.8143216371536255,85,ACCEPT,spread_supheli
O (66).png,O,1,original,0.9979730844497681,100,ACCEPT,
O (67).png,O,0,,0,0,REJECT,el_bulunamadi
O (68).png,O,1,2x,0.5458705425262451,100,ACCEPT,
O (69).png,O,0,,0,0,REJECT,el_bulunamadi
O (7).png,O,1,3x,0.7479678392410278,15,REJECT,landmark_alani_kucuk|dusuk_spread|palm_cok_kucuk
O (70).png,O,0,,0,0,REJECT,el_bulunamadi
O (71).png,O,0,,0,0,REJECT,el_bulunamadi
O (72).png,O,1,3x,0.9194884300231934,85,ACCEPT,spread_supheli
O (73).png,O,1,original,0.88260817527771,100,ACCEPT,
O (74).png,O,2,2x,0.9167358875274658,100,ACCEPT,
O (75).png,O,2,original,0.8021650016307831,85,ACCEPT,spread_supheli
O (77).png,O,0,,0,0,REJECT,el_bulunamadi
O (78).png,O,1,original,0.9538644552230835,85,ACCEPT,spread_supheli
O (79).png,O,1,original,0.9911853075027466,100,ACCEPT,
O (8).png,O,1,2x,0.7359751462936401,55,REVIEW,spread_supheli|palm_cok_kucuk
O (80).png,O,1,2x_clahe,0.9583896398544312,85,ACCEPT,spread_supheli
O (81).png,O,0,,0,0,REJECT,el_bulunamadi
O (82).png,O,1,2x,0.9964239001274109,100,ACCEPT,
O (83).png,O,0,,0,0,REJECT,el_bulunamadi
O (84).png,O,1,3x,0.9552800059318542,100,ACCEPT,
O (85).png,O,1,2x_clahe,0.9968478083610535,45,REJECT,landmark_alani_kucuk|dusuk_spread
O (86).png,O,1,2x,0.9761414527893066,100,ACCEPT,
O (87).png,O,1,2x,0.6893961429595947,100,ACCEPT,
O (88).png,O,1,original,0.6497575044631958,85,ACCEPT,spread_supheli
O (89).png,O,1,original,0.9959800243377686,100,ACCEPT,
O (9).png,O,1,original,0.9074066281318665,85,ACCEPT,spread_supheli
O (90).png,O,2,original,0.862298846244812,85,ACCEPT,spread_supheli
O (91).png,O,1,2x_clahe,0.9918712973594666,100,ACCEPT,
O (92).png,O,1,2x,0.9853315353393555,100,ACCEPT,
O (93).png,O,1,original,0.7521388530731201,100,ACCEPT,
O (94).png,O,1,3x,0.9907777905464172,100,ACCEPT,
O (95).png,O,1,original,0.9736788868904114,100,ACCEPT,
O (96).png,O,0,,0,0,REJECT,el_bulunamadi
O (97).png,O,0,,0,0,REJECT,el_bulunamadi
O (98).png,O,0,,0,0,REJECT,el_bulunamadi
O (99).png,O,1,original,0.9988134503364563,100,ACCEPT,
P (1).png,P,2,original,0.8122826814651489,5,REJECT,landmark_yigilmis|spread_supheli|cok_fazla_border
P (10).png,P,1,original,0.9836513996124268,45,REJECT,landmark_alani_kucuk|dusuk_spread
P (100).png,P,2,original,0.9346228837966919,65,REVIEW,landmark_alani_kucuk|border_supheli
P (101).png,P,1,original,0.9972667098045349,100,ACCEPT,
P (102).png,P,2,original,0.7767956554889679,100,ACCEPT,
P (103).png,P,2,2x,0.7841064929962158,100,ACCEPT,
P (104).png,P,1,3x,0.997705340385437,100,ACCEPT,
P (105).png,P,1,3x,0.9943671822547913,100,ACCEPT,
P (11).png,P,1,3x,0.9799985289573669,45,REJECT,landmark_alani_kucuk|dusuk_spread
P (12).png,P,0,,0,0,REJECT,el_bulunamadi
P (13).png,P,1,2x_clahe,0.9927846193313599,85,ACCEPT,spread_supheli
P (14).png,P,2,2x_clahe,0.7760782241821289,50,REVIEW,spread_supheli|cok_fazla_border
P (15).png,P,2,original,0.8082704246044159,45,REJECT,landmark_alani_kucuk|dusuk_spread
P (16).png,P,1,original,0.9812272191047668,100,ACCEPT,
P (17).png,P,1,2x_clahe_sharp,0.9742874503135681,100,ACCEPT,
P (18).png,P,2,original,0.9765648543834686,85,ACCEPT,spread_supheli
P (19).png,P,1,2x_clahe_sharp,0.9726229310035706,100,ACCEPT,
P (2).png,P,0,,0,0,REJECT,el_bulunamadi
P (20).png,P,1,2x_clahe,0.9834820628166199,100,ACCEPT,
P (21).png,P,1,2x_clahe_sharp,0.9902715086936951,100,ACCEPT,
P (22).png,P,1,2x_clahe,0.9860596656799316,100,ACCEPT,
P (23).png,P,1,2x,0.999641478061676,100,ACCEPT,
P (24).png,P,1,2x,0.9990634918212891,100,ACCEPT,
P (25).png,P,1,original,0.9995520710945129,100,ACCEPT,
P (26).png,P,1,original,0.9552057385444641,100,ACCEPT,
P (27).png,P,1,original,0.9917141199111938,100,ACCEPT,
P (28).png,P,0,,0,0,REJECT,el_bulunamadi
P (29).png,P,0,,0,0,REJECT,el_bulunamadi
P (3).png,P,1,original,0.8962255120277405,20,REJECT,landmark_yigilmis|dusuk_spread
P (30).png,P,1,original,0.9389641284942627,100,ACCEPT,
P (31).png,P,1,2x,0.7834428548812866,100,ACCEPT,
P (32).png,P,1,original,0.9917911887168884,100,ACCEPT,
P (33).png,P,1,2x_clahe,0.5156002044677734,85,ACCEPT,spread_supheli
P (34).png,P,0,,0,0,REJECT,el_bulunamadi
P (35).png,P,1,2x_clahe,0.708106517791748,65,REVIEW,cok_fazla_border
P (36).png,P,0,,0,0,REJECT,el_bulunamadi
P (37).png,P,2,2x,0.868394136428833,65,REVIEW,landmark_alani_kucuk|spread_supheli
P (38).png,P,1,2x_clahe,0.9111865758895874,100,ACCEPT,
P (39).png,P,1,3x,0.9286731481552124,65,REVIEW,landmark_alani_kucuk|spread_supheli
P (4).png,P,1,2x_clahe_sharp,0.9137337803840637,85,ACCEPT,spread_supheli
P (40).png,P,1,3x,0.9967613816261292,100,ACCEPT,
P (41).png,P,1,original,0.9895009398460388,100,ACCEPT,
P (42).png,P,1,original,0.9908031225204468,85,ACCEPT,border_supheli
P (43).png,P,0,,0,0,REJECT,el_bulunamadi
P (44).png,P,1,2x,0.9633033871650696,100,ACCEPT,
P (45).png,P,1,2x,0.9200178980827332,100,ACCEPT,
P (46).png,P,1,2x,0.9903956055641174,100,ACCEPT,
P (47).png,P,2,original,0.808263748884201,100,ACCEPT,
P (48).png,P,1,original,0.9994823336601257,100,ACCEPT,
P (49).png,P,1,original,0.98113614320755,100,ACCEPT,
P (5).png,P,1,2x,0.9697791934013367,65,REVIEW,cok_fazla_border
P (50).png,P,1,3x,0.9704185128211975,100,ACCEPT,
P (51).png,P,2,2x,0.8016702830791473,100,ACCEPT,
P (52).png,P,1,3x,0.9734125733375549,100,ACCEPT,
P (53).png,P,1,3x,0.9921879172325134,100,ACCEPT,
P (54).png,P,1,original,0.9993935823440552,100,ACCEPT,
P (55).png,P,1,original,0.9943821430206299,100,ACCEPT,
P (56).png,P,1,original,0.9971131682395935,100,ACCEPT,
P (57).png,P,1,original,0.9983360767364502,100,ACCEPT,
P (58).png,P,1,original,0.9982877969741821,100,ACCEPT,
P (59).png,P,1,3x,0.9982836842536926,100,ACCEPT,
P (6).png,P,2,2x_clahe,0.6781728267669678,20,REJECT,landmark_yigilmis|dusuk_spread
P (60).png,P,1,2x_clahe_sharp,0.99311763048172,100,ACCEPT,
P (61).png,P,2,2x_clahe,0.8740271031856537,65,REVIEW,landmark_alani_kucuk|spread_supheli
P (62).png,P,2,2x_clahe,0.8168355226516724,65,REVIEW,dusuk_spread
P (63).png,P,1,3x,0.988448977470398,100,ACCEPT,
P (64).png,P,2,2x_clahe,0.9523649513721466,85,ACCEPT,spread_supheli
P (65).png,P,1,2x,0.9927171468734741,100,ACCEPT,
P (66).png,P,1,3x,0.9962233304977417,100,ACCEPT,
P (67).png,P,1,3x,0.9917809367179871,100,ACCEPT,
P (68).png,P,1,3x,0.9934536814689636,100,ACCEPT,
P (69).png,P,2,original,0.9350316524505615,45,REJECT,landmark_alani_kucuk|dusuk_spread
P (7).png,P,2,2x,0.7296658158302307,0,REJECT,landmark_yigilmis|dusuk_spread|cok_fazla_border
P (70).png,P,1,2x,0.9169113636016846,100,ACCEPT,
P (71).png,P,1,original,0.9912370443344116,100,ACCEPT,
P (72).png,P,1,original,0.995907187461853,100,ACCEPT,
P (73).png,P,2,2x_clahe,0.9651173651218414,45,REJECT,landmark_alani_kucuk|dusuk_spread
P (74).png,P,1,3x,0.9948564767837524,100,ACCEPT,
P (75).png,P,1,3x,0.994929850101471,100,ACCEPT,
P (77).png,P,1,3x,0.9908670783042908,85,ACCEPT,spread_supheli
